NbackData
Subject,Handedness,Block,BlockType,Stim.ACC,Stim.RTTime,Stim.RT,StimType,TargetType
11694,Right,119,0-Back,1,445706,384,NegFace,nonlure
11694,Right,120,0-Back,1,448275,449,NegFace,nonlure
11694,Right,121,0-Back,1,450913,590,NegFace,lure
11694,Right,122,0-Back,1,453265,445,NegFace,lure
11694,Right,123,0-Back,1,455713,396,NegFace,lure
11694,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11694,Right,125,2-Back,1,462297,1476,Place,nonlure
11694,Right,126,2-Back,1,464201,883,Place,lure
11694,Right,127,2-Back,1,466331,509,Place,nonlure
11694,Right,128,2-Back,1,468611,292,Place,lure
11694,Right,129,2-Back,1,471153,330,Place,nonlure
11694,Right,130,2-Back,1,473745,418,Place,nonlure
11694,Right,131,2-Back,1,476298,466,Place,nonlure
11694,Right,132,2-Back,1,478891,555,Place,nonlure
11694,Right,133,2-Back,0,481187,354,Place,target
11694,Right,134,2-Back,0,483696,366,Place,target
11694,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11694,Right,136,0-Back,1,489747,912,PosFace,nonlure
11694,Right,137,0-Back,1,491762,422,PosFace,nonlure
11694,Right,138,0-Back,1,494153,308,PosFace,nonlure
11694,Right,139,0-Back,1,496817,467,PosFace,nonlure
11694,Right,140,0-Back,1,499593,746,PosFace,target
11694,Right,141,0-Back,1,501739,395,PosFace,lure
11694,Right,142,0-Back,1,504473,632,PosFace,target
11694,Right,143,0-Back,1,506657,312,PosFace,lure
11694,Right,144,0-Back,1,509539,697,PosFace,lure
11694,Right,145,0-Back,1,511769,422,PosFace,nonlure
11694,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11694,Right,147,0-Back,1,517465,613,Place,nonlure
11694,Right,148,0-Back,1,519795,439,Place,nonlure
11694,Right,149,0-Back,1,522737,884,Place,target
11694,Right,150,0-Back,1,525032,682,Place,target
11694,Right,151,0-Back,1,527347,500,Place,lure
11694,Right,152,0-Back,1,529811,460,Place,nonlure
11694,Right,153,0-Back,1,532321,465,Place,nonlure
11694,Right,154,0-Back,1,535297,944,Place,lure
11694,Right,155,0-Back,1,537466,608,Place,nonlure
11694,Right,156,0-Back,1,539889,534,Place,lure
11694,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11694,Right,158,2-Back,1,546083,1214,NeutFace,nonlure
11694,Right,159,2-Back,1,548865,1492,NeutFace,nonlure
11694,Right,160,2-Back,0,550433,563,NeutFace,target
11694,Right,161,2-Back,0,552667,300,NeutFace,target
11694,Right,162,2-Back,1,555569,698,NeutFace,nonlure
11694,Right,163,2-Back,1,557697,322,NeutFace,nonlure
11694,Right,164,2-Back,1,560153,281,NeutFace,lure
11694,Right,165,2-Back,1,563217,848,NeutFace,lure
11694,Right,166,2-Back,1,565257,383,NeutFace,nonlure
11694,Right,167,2-Back,1,568137,758,NeutFace,nonlure
11694,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11694,Right,169,2-Back,1,573417,533,NegFace,nonlure
11694,Right,170,2-Back,1,575857,476,NegFace,lure
11694,Right,171,2-Back,1,578121,235,NegFace,nonlure
11694,Right,172,2-Back,1,580609,218,NegFace,nonlure
11694,Right,173,2-Back,0,583489,601,NegFace,target
11694,Right,174,2-Back,1,585841,449,NegFace,nonlure
11694,Right,175,2-Back,1,589065,1176,NegFace,lure
11694,Right,176,2-Back,0,591473,1087,NegFace,target
11694,Right,177,2-Back,1,593835,945,NegFace,nonlure
11694,Right,178,2-Back,1,595985,590,NegFace,nonlure
11694,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,3,2-Back,0,0,0,PosFace,nonlure
11702,Right,4,2-Back,0,119384,1809,PosFace,nonlure
11702,Right,5,2-Back,1,121137,1049,PosFace,nonlure
11702,Right,6,2-Back,0,123216,631,PosFace,target
11702,Right,7,2-Back,1,125888,799,PosFace,nonlure
11702,Right,8,2-Back,1,128416,823,PosFace,nonlure
11702,Right,9,2-Back,1,130987,897,PosFace,lure
11702,Right,10,2-Back,1,133112,518,PosFace,nonlure
11702,Right,11,2-Back,1,135944,853,PosFace,lure
11702,Right,12,2-Back,0,138531,943,PosFace,target
11702,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,14,0-Back,1,143953,861,NeutFace,nonlure
11702,Right,15,0-Back,1,146360,764,NeutFace,target
11702,Right,16,0-Back,1,148944,844,NeutFace,nonlure
11702,Right,17,0-Back,1,151192,588,NeutFace,nonlure
11702,Right,18,0-Back,1,153555,454,NeutFace,lure
11702,Right,19,0-Back,1,156026,428,NeutFace,target
11702,Right,20,0-Back,1,158696,594,NeutFace,nonlure
11702,Right,21,0-Back,1,161545,946,NeutFace,lure
11702,Right,22,0-Back,1,164635,1532,NeutFace,lure
11702,Right,23,0-Back,1,166097,489,NeutFace,nonlure
11702,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,25,2-Back,1,172995,1882,NegFace,nonlure
11702,Right,26,2-Back,1,174240,622,NegFace,nonlure
11702,Right,27,2-Back,1,177313,1191,NegFace,nonlure
11702,Right,28,2-Back,0,179536,917,NegFace,target
11702,Right,29,2-Back,0,182138,1022,NegFace,lure
11702,Right,30,2-Back,1,184272,659,NegFace,lure
11702,Right,31,2-Back,0,0,0,NegFace,nonlure
11702,Right,32,2-Back,1,189440,816,NegFace,nonlure
11702,Right,33,2-Back,0,192312,1191,NegFace,target
11702,Right,34,2-Back,1,194441,815,NegFace,nonlure
11702,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,36,0-Back,1,200801,1676,PosFace,target
11702,Right,37,0-Back,1,202240,602,PosFace,nonlure
11702,Right,38,0-Back,1,204849,707,PosFace,nonlure
11702,Right,39,0-Back,1,207208,561,PosFace,nonlure
11702,Right,40,0-Back,1,209721,577,PosFace,lure
11702,Right,41,0-Back,1,212424,776,PosFace,nonlure
11702,Right,42,0-Back,1,214584,439,PosFace,lure
11702,Right,43,0-Back,1,217233,591,PosFace,lure
11702,Right,44,0-Back,1,220160,1021,PosFace,target
11702,Right,45,0-Back,1,222185,542,PosFace,nonlure
11702,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,47,0-Back,1,228504,1356,Place,nonlure
11702,Right,48,0-Back,1,230378,733,Place,lure
11702,Right,49,0-Back,1,233312,1163,Place,nonlure
11702,Right,50,0-Back,1,236200,1554,Place,target
11702,Right,51,0-Back,1,237873,723,Place,nonlure
11702,Right,52,0-Back,1,240360,706,Place,nonlure
11702,Right,53,0-Back,1,243065,914,Place,target
11702,Right,54,0-Back,1,245443,788,Place,nonlure
11702,Right,55,0-Back,1,247840,688,Place,lure
11702,Right,56,0-Back,1,250288,639,Place,lure
11702,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,58,2-Back,1,257080,1926,NeutFace,nonlure
11702,Right,59,2-Back,1,258649,991,NeutFace,nonlure
11702,Right,60,2-Back,0,261008,853,NeutFace,target
11702,Right,61,2-Back,1,263368,708,NeutFace,nonlure
11702,Right,62,2-Back,1,265888,731,NeutFace,lure
11702,Right,63,2-Back,0,268641,987,NeutFace,target
11702,Right,64,2-Back,1,271153,995,NeutFace,nonlure
11702,Right,65,2-Back,0,0,0,NeutFace,lure
11702,Right,66,2-Back,1,276018,858,NeutFace,nonlure
11702,Right,67,2-Back,1,278184,520,NeutFace,nonlure
11702,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,69,0-Back,1,283995,827,NegFace,nonlure
11702,Right,70,0-Back,1,286131,459,NegFace,nonlure
11702,Right,71,0-Back,1,288881,712,NegFace,lure
11702,Right,72,0-Back,1,291217,544,NegFace,nonlure
11702,Right,73,0-Back,1,294011,833,NegFace,nonlure
11702,Right,74,0-Back,1,296121,439,NegFace,nonlure
11702,Right,75,0-Back,1,298889,710,NegFace,lure
11702,Right,76,0-Back,1,301361,685,NegFace,target
11702,Right,77,0-Back,1,303752,579,NegFace,lure
11702,Right,78,0-Back,1,306779,1109,NegFace,target
11702,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,80,2-Back,1,312281,1107,Place,nonlure
11702,Right,81,2-Back,1,314665,994,Place,lure
11702,Right,82,2-Back,1,316979,803,Place,nonlure
11702,Right,83,2-Back,1,319337,656,Place,nonlure
11702,Right,84,2-Back,0,321979,801,Place,target
11702,Right,85,2-Back,0,324393,718,Place,target
11702,Right,86,2-Back,1,327057,877,Place,nonlure
11702,Right,87,2-Back,1,329531,846,Place,nonlure
11702,Right,88,2-Back,1,331872,690,Place,lure
11702,Right,89,2-Back,1,334912,1225,Place,nonlure
11702,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,92,2-Back,1,378009,933,NegFace,nonlure
11702,Right,93,2-Back,1,380345,764,NegFace,nonlure
11702,Right,94,2-Back,1,382635,549,NegFace,nonlure
11702,Right,95,2-Back,1,385480,897,NegFace,lure
11702,Right,96,2-Back,0,387896,809,NegFace,target
11702,Right,97,2-Back,1,390536,944,NegFace,nonlure
11702,Right,98,2-Back,1,392736,640,NegFace,nonlure
11702,Right,99,2-Back,0,395370,777,NegFace,target
11702,Right,100,2-Back,1,397545,448,NegFace,nonlure
11702,Right,101,2-Back,1,400001,407,NegFace,lure
11702,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,103,0-Back,1,405891,792,PosFace,nonlure
11702,Right,104,0-Back,1,408208,605,PosFace,nonlure
11702,Right,105,0-Back,1,410619,512,PosFace,nonlure
11702,Right,106,0-Back,1,413177,573,PosFace,lure
11702,Right,107,0-Back,1,415754,653,PosFace,target
11702,Right,108,0-Back,1,418064,466,PosFace,lure
11702,Right,109,0-Back,1,420539,436,PosFace,nonlure
11702,Right,110,0-Back,1,423320,720,PosFace,target
11702,Right,111,0-Back,1,425753,648,PosFace,nonlure
11702,Right,112,0-Back,1,428121,517,PosFace,lure
11702,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,114,2-Back,1,433969,852,NeutFace,nonlure
11702,Right,115,2-Back,1,436193,572,NeutFace,nonlure
11702,Right,116,2-Back,1,438633,515,NeutFace,lure
11702,Right,117,2-Back,1,441179,556,NeutFace,nonlure
11702,Right,118,2-Back,1,443625,505,NeutFace,lure
11702,Right,119,2-Back,1,446249,624,NeutFace,nonlure
11702,Right,120,2-Back,1,448739,610,NeutFace,nonlure
11702,Right,121,2-Back,1,451320,687,NeutFace,nonlure
11702,Right,122,2-Back,0,453824,694,NeutFace,target
11702,Right,123,2-Back,0,456105,478,NeutFace,target
11702,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,125,0-Back,1,461897,771,NegFace,target
11702,Right,126,0-Back,1,464201,571,NegFace,nonlure
11702,Right,127,0-Back,1,466729,602,NegFace,target
11702,Right,128,0-Back,1,469121,489,NegFace,nonlure
11702,Right,129,0-Back,1,471897,761,NegFace,nonlure
11702,Right,130,0-Back,1,474145,512,NegFace,lure
11702,Right,131,0-Back,1,476762,625,NegFace,nonlure
11702,Right,132,0-Back,1,479129,495,NegFace,lure
11702,Right,133,0-Back,1,481985,847,NegFace,nonlure
11702,Right,134,0-Back,1,484113,478,NegFace,lure
11702,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,136,2-Back,0,491000,1852,PosFace,nonlure
11702,Right,137,2-Back,1,492296,643,PosFace,nonlure
11702,Right,138,2-Back,1,495056,906,PosFace,target
11702,Right,139,2-Back,0,497179,532,PosFace,target
11702,Right,140,2-Back,1,499995,843,PosFace,nonlure
11702,Right,141,2-Back,1,502427,778,PosFace,lure
11702,Right,142,2-Back,1,504604,451,PosFace,nonlure
11702,Right,143,2-Back,1,507081,424,PosFace,nonlure
11702,Right,144,2-Back,1,509683,522,PosFace,nonlure
11702,Right,145,2-Back,1,512192,534,PosFace,lure
11702,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,147,2-Back,0,0,0,Place,nonlure
11702,Right,148,2-Back,1,520208,542,Place,nonlure
11702,Right,149,2-Back,1,522624,461,Place,lure
11702,Right,150,2-Back,1,525200,533,Place,nonlure
11702,Right,151,2-Back,1,527816,645,Place,nonlure
11702,Right,152,2-Back,0,530168,500,Place,target
11702,Right,153,2-Back,0,532537,372,Place,target
11702,Right,154,2-Back,1,535184,515,Place,nonlure
11702,Right,155,2-Back,1,537801,635,Place,lure
11702,Right,156,2-Back,1,540241,571,Place,nonlure
11702,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,158,0-Back,1,546136,961,NeutFace,nonlure
11702,Right,159,0-Back,1,548136,457,NeutFace,nonlure
11702,Right,160,0-Back,1,550883,707,NeutFace,target
11702,Right,161,0-Back,1,553049,376,NeutFace,lure
11702,Right,162,0-Back,1,555984,814,NeutFace,target
11702,Right,163,0-Back,1,558336,662,NeutFace,nonlure
11702,Right,164,0-Back,1,560625,454,NeutFace,lure
11702,Right,165,0-Back,1,563123,448,NeutFace,nonlure
11702,Right,166,0-Back,1,565576,404,NeutFace,lure
11702,Right,167,0-Back,1,568112,436,NeutFace,nonlure
11702,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11702,Right,169,0-Back,1,574000,820,Place,nonlure
11702,Right,170,0-Back,1,576169,485,Place,nonlure
11702,Right,171,0-Back,1,578729,548,Place,lure
11702,Right,172,0-Back,1,581267,581,Place,nonlure
11702,Right,173,0-Back,1,583859,676,Place,lure
11702,Right,174,0-Back,1,586520,840,Place,target
11702,Right,175,0-Back,1,588921,744,Place,target
11702,Right,176,0-Back,1,591280,599,Place,nonlure
11702,Right,177,0-Back,1,593753,568,Place,nonlure
11702,Right,178,0-Back,1,596363,681,Place,lure
11702,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,3,2-Back,0,0,0,Place,nonlure
11704,Right,4,2-Back,0,0,0,Place,nonlure
11704,Right,5,2-Back,1,138289,1590,Place,target
11704,Right,6,2-Back,0,0,0,Place,nonlure
11704,Right,7,2-Back,0,142911,1218,Place,lure
11704,Right,8,2-Back,1,145658,1468,Place,nonlure
11704,Right,9,2-Back,0,147913,1226,Place,lure
11704,Right,10,2-Back,0,0,0,Place,nonlure
11704,Right,11,2-Back,1,153249,1561,Place,nonlure
11704,Right,12,2-Back,0,155810,1625,Place,target
11704,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,14,0-Back,1,160783,1101,NegFace,nonlure
11704,Right,15,0-Back,1,163087,908,NegFace,nonlure
11704,Right,16,0-Back,1,165304,628,NegFace,lure
11704,Right,17,0-Back,1,168167,994,NegFace,target
11704,Right,18,0-Back,1,170239,562,NegFace,nonlure
11704,Right,19,0-Back,1,172879,705,NegFace,nonlure
11704,Right,20,0-Back,1,175337,666,NegFace,lure
11704,Right,21,0-Back,1,177742,574,NegFace,lure
11704,Right,22,0-Back,0,180238,566,NegFace,target
11704,Right,23,0-Back,1,182767,598,NegFace,nonlure
11704,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,25,0-Back,1,189026,1360,Place,nonlure
11704,Right,26,0-Back,1,191465,1302,Place,target
11704,Right,27,0-Back,1,193175,515,Place,lure
11704,Right,28,0-Back,1,195903,738,Place,nonlure
11704,Right,29,0-Back,1,198327,657,Place,nonlure
11704,Right,30,0-Back,1,201095,928,Place,lure
11704,Right,31,0-Back,1,203256,592,Place,nonlure
11704,Right,32,0-Back,1,205769,608,Place,nonlure
11704,Right,33,0-Back,1,208183,518,Place,lure
11704,Right,34,0-Back,1,210999,837,Place,target
11704,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,36,2-Back,0,0,0,PosFace,nonlure
11704,Right,37,2-Back,0,0,0,PosFace,nonlure
11704,Right,38,2-Back,1,221287,634,PosFace,nonlure
11704,Right,39,2-Back,0,0,0,PosFace,nonlure
11704,Right,40,2-Back,1,226743,1096,PosFace,lure
11704,Right,41,2-Back,0,229271,1127,PosFace,target
11704,Right,42,2-Back,1,232202,1561,PosFace,lure
11704,Right,43,2-Back,1,234287,1149,PosFace,nonlure
11704,Right,44,2-Back,1,236759,1124,PosFace,nonlure
11704,Right,45,2-Back,1,240110,1977,PosFace,target
11704,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,47,0-Back,1,245575,1945,NeutFace,target
11704,Right,48,0-Back,1,246966,839,NeutFace,nonlure
11704,Right,49,0-Back,0,249343,719,NeutFace,nonlure
11704,Right,50,0-Back,1,252222,1101,NeutFace,lure
11704,Right,51,0-Back,1,254167,549,NeutFace,nonlure
11704,Right,52,0-Back,1,256711,589,NeutFace,nonlure
11704,Right,53,0-Back,1,259287,668,NeutFace,target
11704,Right,54,0-Back,1,261639,515,NeutFace,lure
11704,Right,55,0-Back,1,264344,723,NeutFace,nonlure
11704,Right,56,0-Back,1,266672,554,NeutFace,lure
11704,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,58,2-Back,0,0,0,NegFace,nonlure
11704,Right,59,2-Back,0,0,0,NegFace,nonlure
11704,Right,60,2-Back,1,277527,918,NegFace,target
11704,Right,61,2-Back,1,280135,1022,NegFace,nonlure
11704,Right,62,2-Back,1,282839,1229,NegFace,nonlure
11704,Right,63,2-Back,1,284633,526,NegFace,target
11704,Right,64,2-Back,1,287615,1011,NegFace,nonlure
11704,Right,65,2-Back,1,290407,1306,NegFace,nonlure
11704,Right,66,2-Back,1,292313,715,NegFace,lure
11704,Right,67,2-Back,0,295279,1184,NegFace,lure
11704,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,69,0-Back,0,301055,1461,PosFace,nonlure
11704,Right,70,0-Back,0,0,0,PosFace,lure
11704,Right,71,0-Back,1,305304,708,PosFace,nonlure
11704,Right,72,0-Back,1,307519,426,PosFace,nonlure
11704,Right,73,0-Back,1,310151,553,PosFace,nonlure
11704,Right,74,0-Back,1,312497,402,PosFace,lure
11704,Right,75,0-Back,1,315111,519,PosFace,lure
11704,Right,76,0-Back,1,318095,1006,PosFace,target
11704,Right,77,0-Back,1,320105,519,PosFace,target
11704,Right,78,0-Back,1,322697,614,PosFace,nonlure
11704,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,80,2-Back,1,328783,1203,NeutFace,nonlure
11704,Right,81,2-Back,1,331567,1490,NeutFace,lure
11704,Right,82,2-Back,1,333673,1099,NeutFace,nonlure
11704,Right,83,2-Back,1,336079,1008,NeutFace,nonlure
11704,Right,84,2-Back,1,338447,879,NeutFace,nonlure
11704,Right,85,2-Back,1,340553,488,NeutFace,lure
11704,Right,86,2-Back,1,343183,621,NeutFace,target
11704,Right,87,2-Back,1,345833,774,NeutFace,nonlure
11704,Right,88,2-Back,1,348377,821,NeutFace,nonlure
11704,Right,89,2-Back,1,350551,498,NeutFace,target
11704,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,92,2-Back,1,381887,604,NeutFace,nonlure
11704,Right,93,2-Back,1,384678,898,NeutFace,nonlure
11704,Right,94,2-Back,1,387193,916,NeutFace,lure
11704,Right,95,2-Back,0,389439,665,NeutFace,lure
11704,Right,96,2-Back,1,391912,634,NeutFace,nonlure
11704,Right,97,2-Back,1,394415,640,NeutFace,nonlure
11704,Right,98,2-Back,1,397087,815,NeutFace,target
11704,Right,99,2-Back,1,399383,614,NeutFace,nonlure
11704,Right,100,2-Back,1,401985,719,NeutFace,nonlure
11704,Right,101,2-Back,1,404215,452,NeutFace,target
11704,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,103,0-Back,1,410359,1099,Place,target
11704,Right,104,0-Back,1,412311,547,Place,nonlure
11704,Right,105,0-Back,1,414737,476,Place,nonlure
11704,Right,106,0-Back,1,417151,393,Place,lure
11704,Right,107,0-Back,1,419686,431,Place,nonlure
11704,Right,108,0-Back,1,422575,823,Place,lure
11704,Right,109,0-Back,1,425079,830,Place,nonlure
11704,Right,110,0-Back,1,427455,709,Place,target
11704,Right,111,0-Back,0,0,0,Place,lure
11704,Right,112,0-Back,1,432097,357,Place,nonlure
11704,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,114,2-Back,1,438231,994,PosFace,nonlure
11704,Right,115,2-Back,1,440152,418,PosFace,nonlure
11704,Right,116,2-Back,1,442983,752,PosFace,nonlure
11704,Right,117,2-Back,0,445631,903,PosFace,lure
11704,Right,118,2-Back,1,448191,950,PosFace,nonlure
11704,Right,119,2-Back,1,451511,1773,PosFace,lure
11704,Right,120,2-Back,1,453536,1284,PosFace,nonlure
11704,Right,121,2-Back,1,455471,715,PosFace,nonlure
11704,Right,122,2-Back,0,458703,1450,PosFace,target
11704,Right,123,2-Back,1,460527,777,PosFace,target
11704,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,125,0-Back,1,466455,1208,NeutFace,nonlure
11704,Right,126,0-Back,1,468495,743,NeutFace,nonlure
11704,Right,127,0-Back,1,471329,1080,NeutFace,nonlure
11704,Right,128,0-Back,1,473599,853,NeutFace,lure
11704,Right,129,0-Back,1,475911,668,NeutFace,lure
11704,Right,130,0-Back,1,478462,718,NeutFace,nonlure
11704,Right,131,0-Back,1,480927,678,NeutFace,nonlure
11704,Right,132,0-Back,1,483807,1061,NeutFace,lure
11704,Right,133,0-Back,1,486087,844,NeutFace,target
11704,Right,134,0-Back,1,488687,947,NeutFace,target
11704,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,136,2-Back,0,0,0,NegFace,nonlure
11704,Right,137,2-Back,1,496487,753,NegFace,nonlure
11704,Right,138,2-Back,1,498798,567,NegFace,nonlure
11704,Right,139,2-Back,1,501657,929,NegFace,lure
11704,Right,140,2-Back,0,504665,1440,NegFace,target
11704,Right,141,2-Back,1,506743,1021,NegFace,nonlure
11704,Right,142,2-Back,1,510071,1852,NegFace,nonlure
11704,Right,143,2-Back,1,512567,1835,NegFace,nonlure
11704,Right,144,2-Back,1,514433,1197,NegFace,lure
11704,Right,145,2-Back,1,516471,738,NegFace,target
11704,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,147,0-Back,1,523071,1841,PosFace,nonlure
11704,Right,148,0-Back,0,525447,1703,PosFace,target
11704,Right,149,0-Back,1,526969,728,PosFace,nonlure
11704,Right,150,0-Back,0,0,0,PosFace,target
11704,Right,151,0-Back,1,531943,701,PosFace,lure
11704,Right,152,0-Back,1,534824,1085,PosFace,lure
11704,Right,153,0-Back,1,537095,859,PosFace,nonlure
11704,Right,154,0-Back,1,539575,842,PosFace,nonlure
11704,Right,155,0-Back,1,541815,585,PosFace,nonlure
11704,Right,156,0-Back,0,544559,832,PosFace,lure
11704,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,158,2-Back,0,0,0,Place,nonlure
11704,Right,159,2-Back,1,553361,1640,Place,nonlure
11704,Right,160,2-Back,1,555199,981,Place,nonlure
11704,Right,161,2-Back,0,557487,772,Place,nonlure
11704,Right,162,2-Back,1,560815,1603,Place,target
11704,Right,163,2-Back,1,563087,1378,Place,target
11704,Right,164,2-Back,1,565009,803,Place,nonlure
11704,Right,165,2-Back,1,568191,1488,Place,lure
11704,Right,166,2-Back,1,570263,1063,Place,nonlure
11704,Right,167,2-Back,1,572655,958,Place,lure
11704,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11704,Right,169,0-Back,0,578793,1597,NegFace,target
11704,Right,170,0-Back,1,580809,1116,NegFace,nonlure
11704,Right,171,0-Back,1,582743,553,NegFace,lure
11704,Right,172,0-Back,1,585273,586,NegFace,nonlure
11704,Right,173,0-Back,1,587623,439,NegFace,nonlure
11704,Right,174,0-Back,1,590303,622,NegFace,target
11704,Right,175,0-Back,1,592975,797,NegFace,lure
11704,Right,176,0-Back,1,595289,614,NegFace,nonlure
